matricula,cpf,curriculo,forma_ingresso,ano_ingresso,periodo_ingresso,reserva_vagas,forma_evasao,ano_evasao,periodo_evasao,evadiu_periodo,sexo,cor,tipo_ensino_medio,ano_nascimento,idade_ingresso,idade_evasao,media_vestibular,periodo_ingresso_concat,periodo_evasao_concat
900000490,00000000546,1999,VESTIBULAR,2008,2,,GRADUADO,2018,1,20,Homem,Não declarada,Somente escola privada,1980,28,38,6271,2008.2,2018.1
900001915,00000000547,2017,SISU,2019,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2017,2,-2,Homem,Parda,Somente escola pública,2002,17,15,6425,2019.1,2017.2
900001981,00000000548,1999,VESTIBULAR,2006,1,,CANCELAMENTO P/ SOLICITACAO ALUNO,2010,2,10,Mulher,Branca,Somente escola pública,1988,18,22,676,2006.1,2010.2
900001012,00000000549,1999,SISU,2016,2,2,CANCELADO REPROVOU TODAS POR FALTAS,2020,1,8,Homem,Branca,Somente escola privada,1995,21,25,6758,2016.2,2020.1
900001050,00000000550,1999,VESTIBULAR,2010,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2017,1,14,Homem,Não declarada,,1992,18,25,53629,2010.2,2017.1
900002652,00000000551,2017,SISU,2018,2,4,CANCELADO 3 REPROV MESMA DISCIPLINA,2009,2,-17,Mulher,Parda,Somente escola privada,2000,18,9,6087,2018.2,2009.2
900000731,00000000552,2017,SISU,2019,2,3,GRADUADO,2008,2,-21,Homem,Branca,,2001,18,7,5905,2019.2,2008.2
900000008,00000000553,2017,SISU,2018,1,,REGULAR,-1,0,-4038,Homem,Branca,Somente escola pública,2000,18,-2001,579,2018.1,-1
900002045,00000000554,2017,SISU,2019,1,2,CANCELADO REPROVOU TODAS POR FALTAS,2016,2,-4,Mulher,Parda,Somente escola privada,2000,19,16,6654,2019.1,2016.2
900002669,00000000555,1999,VESTIBULAR,2010,2,,REGULAR,-1,0,-4023,Mulher,Parda,Somente escola pública,1991,19,-1992,67090,2010.2,-1
900000321,00000000556,2017,SISU,2018,1,5,REGULAR,-1,0,-4038,Mulher,Não declarada,,1995,23,-1996,64685,2018.1,-1
900000694,00000000557,2017,SISU,2021,1,7,REGULAR,-1,0,-4044,Homem,Branca,Somente escola privada,1997,24,-1998,64557,2021.1,-1
900002421,00000000558,1999,VESTIBULAR,2006,1,,CANCELAMENTO POR ABANDONO,2012,2,14,Homem,Parda,Somente escola privada,1988,18,24,62893,2006.1,2012.2
900001452,00000000559,2017,SISU,2015,1,,CANCELAMENTO POR ABANDONO,2017,1,5,Homem,Branca,Somente escola privada,1998,17,19,6414,2015.1,2017.1
900000247,00000000560,2017,SISU,2018,2,,REGULAR,-1,0,-4039,Mulher,Amarela,Somente escola pública,1999,19,-2000,6260,2018.2,-1
900002583,00000000561,2017,SISU,2019,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2011,2,-15,Homem,Parda,Somente escola privada,2001,18,10,63255,2019.2,2011.2
900001574,00000000562,1999,VESTIBULAR / ENEM,2013,2,3,REGULAR,-1,0,-4029,Homem,Parda,Somente escola privada,1994,19,-1995,62686,2013.2,-1
900000576,00000000563,2017,SISU,2019,2,4,CANCELAMENTO POR ABANDONO,2019,1,0,Homem,Branca,Somente escola privada,2002,17,17,6195,2019.2,2019.1
900000005,00000000564,1999,VESTIBULAR,2009,1,,CANCELADO REPROVOU TODAS POR FALTAS,2012,2,8,Mulher,Branca,Somente escola privada,1992,17,20,6696,2009.1,2012.2
900000209,00000000565,1999,SISU,2015,2,,REGULAR,-1,0,-4033,Homem,Preta,Somente escola privada,1996,19,-1997,6452,2015.2,-1
900000775,00000000566,2017,SISU,2018,1,,CANCELAMENTO POR ABANDONO,2011,2,-12,Homem,Branca,Somente escola pública,1993,25,18,72922,2018.1,2011.2
900002704,00000000567,1999,VESTIBULAR / ENEM,2013,2,,CANCELAMENTO P/ SOLICITACAO ALUNO,2015,2,5,Homem,Branca,Somente escola privada,1995,18,20,56529,2013.2,2015.2
900000296,00000000568,2017,SISU,2016,1,,GRADUADO,2020,1,9,Homem,Parda,,1998,18,22,63161,2016.1,2020.1
900000510,00000000569,2017,SISU,2021,1,5,REGULAR,-1,0,-4044,Homem,Preta,Somente escola pública,1989,32,-1990,6194,2021.1,-1
900001671,00000000570,1999,VESTIBULAR / ENEM,2011,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2019,2,18,Homem,Não declarada,,1991,20,28,6406,2011.1,2019.2
900000886,00000000571,2017,SISU,2017,1,4,CANCELADO 3 REPROV MESMA DISCIPLINA,2013,1,-7,Mulher,Parda,Somente escola privada,1999,18,14,7226,2017.1,2013.1
900001020,00000000572,2017,SISU,2021,1,,REGULAR,-1,0,-4044,Homem,Branca,Somente escola privada,2002,19,-2003,5374,2021.1,-1
900002427,00000000573,1999,VESTIBULAR / ENEM,2012,1,,REGULAR,-1,0,-4026,Homem,Parda,Somente escola privada,1994,18,-1995,57531,2012.1,-1
900000790,00000000574,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Homem,Parda,Somente escola privada,1990,20,-1991,71963,2010.1,-1
900002668,00000000575,1999,VESTIBULAR / ENEM,2011,2,,REGULAR,-1,0,-4025,Homem,Não declarada,,1992,19,-1993,6548,2011.2,-1
900001733,00000000576,1999,VESTIBULAR / ENEM,2013,2,,GRADUADO,2017,1,8,Homem,Não declarada,,1996,17,21,5978,2013.2,2017.1
900002384,00000000577,1999,VESTIBULAR / ENEM,2012,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2020,1,16,Homem,Não declarada,,1995,17,25,73830,2012.2,2020.1
900001583,00000000578,2017,SISU,2020,1,4,REGULAR,-1,0,-4042,Homem,Não declarada,,2000,20,-2001,6335,2020.1,-1
900002206,00000000579,1999,VESTIBULAR / ENEM,2013,1,,GRADUADO,2019,2,14,Homem,Branca,,1991,22,28,63500,2013.1,2019.2
900001238,00000000580,1999,VESTIBULAR / ENEM,2012,1,,CANCELAMENTO POR ABANDONO,2017,1,11,Homem,Branca,Somente escola pública,1987,25,30,759,2012.1,2017.1
900000393,00000000581,2017,SISU,2019,1,4,CANCELADO 3 REPROV MESMA DISCIPLINA,2013,2,-10,Homem,Parda,,2002,17,11,62840,2019.1,2013.2
900000319,00000000582,2017,SISU,2018,1,4,CANCELADO 3 REPROV MESMA DISCIPLINA,2014,1,-7,Mulher,Branca,Somente escola privada,1999,19,15,,2018.1,2014.1
900002452,00000000583,1999,SISU,2015,1,,REGULAR,-1,0,-4032,Homem,Branca,Somente escola pública,1990,25,-1991,64544,2015.1,-1
900002444,00000000584,2017,SISU,2016,2,4,CANCELADO REPROVOU TODAS POR FALTAS,2018,1,4,Homem,Parda,Somente escola privada,1999,17,19,6008,2016.2,2018.1
900001256,00000000585,1999,VESTIBULAR,2009,2,,GRADUADO,2014,2,11,Homem,Parda,Somente escola privada,1989,20,25,5710,2009.2,2014.2
900001080,00000000586,2017,SISU,2016,2,5,REGULAR,-1,0,-4035,Homem,Branca,Somente escola privada,1992,24,-1993,5580,2016.2,-1
900002316,00000000587,2017,SISU,2015,2,3,CANCELADO 3 REPROV MESMA DISCIPLINA,2018,1,6,Mulher,Não declarada,,1995,20,23,5852,2015.2,2018.1
900002606,00000000588,1999,VESTIBULAR / ENEM,2012,2,,CANCELADO REPROVOU TODAS POR FALTAS,2019,2,15,Homem,Branca,Somente escola privada,1987,25,32,6193,2012.2,2019.2
900001968,00000000589,2017,SISU,2018,2,4,REGULAR,-1,0,-4039,Mulher,Parda,Somente escola pública,2001,17,-2002,658,2018.2,-1
900002144,00000000590,2017,SISU,2020,2,,CANCELAMENTO P/ MUDANCA CURSO,2013,1,-14,Homem,Branca,Somente escola pública,2002,18,11,595,2020.2,2013.1
900000811,00000000591,1999,VESTIBULAR,2007,1,,REGULAR,-1,0,-4016,Homem,Branca,,1988,19,-1989,67035,2007.1,-1
900000084,00000000592,1999,VESTIBULAR / ENEM,2013,2,,GRADUADO,2018,2,11,Homem,Parda,,1995,18,23,68739,2013.2,2018.2
900002766,00000000593,1999,SISU,2016,1,,REGULAR,-1,0,-4034,Homem,Branca,Somente escola privada,1998,18,-1999,6723,2016.1,-1
900000155,00000000594,2017,SISU,2015,2,5,CANCELAMENTO P/ SOLICITACAO ALUNO,2015,1,0,Mulher,Branca,Somente escola privada,1988,27,27,6861,2015.2,2015.1
900001078,00000000595,1999,VESTIBULAR / ENEM,2014,1,,GRADUADO,2013,1,-1,Homem,Branca,Somente escola privada,1994,20,19,5890,2014.1,2013.1
900000722,00000000596,1999,VESTIBULAR / ENEM,2014,1,2,REGULAR,-1,0,-4030,Homem,Parda,,1992,22,-1993,57906,2014.1,-1
900001310,00000000597,1999,VESTIBULAR,2009,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2018,1,18,Homem,Parda,Somente escola pública,1987,22,31,7613,2009.2,2018.1
900001017,00000000598,1999,VESTIBULAR / ENEM,2012,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2012,1,1,Homem,Branca,Somente escola privada,1992,20,20,6442,2012.1,2012.1
900001392,00000000599,2017,SISU,2018,2,,REGULAR,-1,0,-4039,Homem,Parda,Somente escola pública,1994,24,-1995,6437,2018.2,-1
900002495,00000000600,1999,VESTIBULAR,2008,1,,GRADUADO,2015,1,15,Homem,Parda,,1990,18,25,5810,2008.1,2015.1
900002617,00000000601,1999,VESTIBULAR,2006,1,,CANCELADO REPROVOU TODAS POR FALTAS,2011,1,11,Homem,Branca,Somente escola privada,1986,20,25,5574,2006.1,2011.1
900001268,00000000602,1999,VESTIBULAR,2009,1,,CANCELAMENTO POR ABANDONO,2019,1,21,Homem,Não declarada,Somente escola privada,1989,20,30,6186,2009.1,2019.1
900000678,00000000603,2017,SISU,2017,1,,REGULAR,-1,0,-4036,Homem,Parda,,1999,18,-2000,67396,2017.1,-1
900002297,00000000604,2017,SISU,2020,2,5,GRADUADO,2019,1,-2,Homem,Branca,Somente escola pública,1996,24,23,68262,2020.2,2019.1
900000642,00000000605,1999,VESTIBULAR,2007,1,,CANCELAMENTO POR ABANDONO,2016,2,20,Homem,Preta,,1984,23,32,6208,2007.1,2016.2
900001237,00000000606,2017,SISU,2019,1,,CANCELADO REPROVOU TODAS POR FALTAS,2018,2,0,Homem,Branca,Somente escola pública,2002,17,16,63186,2019.1,2018.2
900001274,00000000607,1999,VESTIBULAR / ENEM,2012,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2014,1,4,Homem,Branca,Somente escola pública,1990,22,24,6312,2012.2,2014.1
900000323,00000000608,1999,VESTIBULAR / ENEM,2012,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2018,1,13,Mulher,Branca,,1992,20,26,5481,2012.1,2018.1
900000459,00000000609,1999,JUDICIAL,2008,2,,GRADUADO,2016,1,16,Homem,Branca,,1990,18,26,66667,2008.2,2016.1
900000292,00000000610,1999,VESTIBULAR / ENEM,2011,1,,REGULAR,-1,0,-4024,Homem,Parda,,1995,16,-1996,6709,2011.1,-1
900000755,00000000611,1999,VESTIBULAR / ENEM,2014,1,,REGULAR,-1,0,-4030,Homem,Não declarada,"Pública e privada, tendo ficado mais tempo em escola pública",1995,19,-1996,,2014.1,-1
900002358,00000000612,1999,SISU,2014,2,,CANCELADO REPROVOU TODAS POR FALTAS,2017,2,7,Homem,Parda,Somente escola privada,1993,21,24,67845,2014.2,2017.2
900002473,00000000613,1999,VESTIBULAR / ENEM,2011,2,,CANCELADO REPROVOU TODAS POR FALTAS,2015,2,9,Homem,Branca,Somente escola pública,1990,21,25,65134,2011.2,2015.2
900000394,00000000614,2017,SISU,2020,1,,REGULAR,-1,0,-4042,Homem,Branca,,1996,24,-1997,67518,2020.1,-1
900002773,00000000615,2017,SISU,2016,1,,REGULAR,-1,0,-4034,Mulher,Branca,Somente escola privada,1997,19,-1998,5921,2016.1,-1
900000621,00000000616,2017,SISU,2017,1,5,REGULAR,-1,0,-4036,Mulher,Não declarada,,1997,20,-1998,5819,2017.1,-1
900001707,00000000617,1999,VESTIBULAR,2010,1,,CANCELAMENTO POR ABANDONO,2018,2,18,Homem,Branca,Somente escola pública,1991,19,27,6114,2010.1,2018.2
900001492,00000000618,1999,VESTIBULAR,2007,1,,GRADUADO,2012,2,12,Homem,Parda,Somente escola pública,1986,21,26,67479,2007.1,2012.2
900000762,00000000619,1999,VESTIBULAR,2009,1,,GRADUADO,2010,2,4,Homem,Branca,Somente escola pública,1986,23,24,5898,2009.1,2010.2
900001193,00000000620,2017,SISU,2017,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2012,2,-9,Homem,Parda,Somente escola pública,1986,31,26,6431,2017.2,2012.2
900000689,00000000621,1999,VESTIBULAR / ENEM,2014,1,,REGULAR,-1,0,-4030,Homem,Branca,Somente escola privada,1990,24,-1991,6887,2014.1,-1
900001735,00000000622,1999,SISU,2015,2,,REGULAR,-1,0,-4033,Homem,Parda,Somente escola privada,1998,17,-1999,6196,2015.2,-1
900000251,00000000623,2017,SISU,2018,1,,GRADUADO,2014,1,-7,Homem,Branca,Somente escola privada,1998,20,16,523,2018.1,2014.1
900001147,00000000624,2017,SISU,2018,2,2,CANCELADO REPROVOU TODAS POR FALTAS,2016,2,-3,Homem,Parda,Somente escola privada,1998,20,18,6426,2018.2,2016.2
900001380,00000000625,2017,SISU,2020,2,,GRADUADO,2017,1,-6,Homem,Branca,Somente escola pública,2000,20,17,,2020.2,2017.1
900002397,00000000626,1999,VESTIBULAR / ENEM,2013,1,3,GRADUADO,2020,1,15,Homem,Parda,Somente escola pública,1996,17,24,6401,2013.1,2020.1
900002567,00000000627,2017,REOPCAO,2019,2,,CANCELAMENTO POR ABANDONO,2013,1,-12,Homem,Branca,Somente escola privada,2000,19,13,62405,2019.2,2013.1
900002328,00000000628,2017,SISU,2016,2,,GRADUADO,2019,1,6,Homem,Branca,,1996,20,23,64522,2016.2,2019.1
900002469,00000000629,1999,SISU,2016,1,,REGULAR,-1,0,-4034,Homem,Branca,Somente escola privada,1996,20,-1997,69968,2016.1,-1
900001015,00000000630,1999,VESTIBULAR / ENEM,2013,1,,GRADUADO,2016,1,7,Homem,Branca,Somente escola pública,1989,24,27,6845,2013.1,2016.1
900002407,00000000631,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Homem,Parda,Somente escola privada,1984,26,-1985,5864,2010.1,-1
900001871,00000000632,2017,SISU,2015,2,,REGULAR,-1,0,-4033,Homem,Branca,Somente escola privada,1994,21,-1995,62957,2015.2,-1
900000187,00000000633,1999,VESTIBULAR,2010,2,,REGULAR,-1,0,-4023,Homem,Parda,Somente escola pública,1992,18,-1993,6044,2010.2,-1
900000333,00000000634,2017,SISU,2018,2,,REGULAR,-1,0,-4039,Homem,Parda,Somente escola pública,1997,21,-1998,5753,2018.2,-1
900000109,00000000635,1999,VESTIBULAR / ENEM,2012,1,,REGULAR,-1,0,-4026,Homem,Não declarada,Somente escola privada,1992,20,-1993,6778,2012.1,-1
900002022,00000000636,1999,VESTIBULAR,2008,2,,GRADUADO,2018,1,20,Homem,Branca,,1987,21,31,,2008.2,2018.1
900002044,00000000637,1999,VESTIBULAR,2007,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2014,1,14,Homem,Parda,Somente escola pública,1990,17,24,71958,2007.2,2014.1
900000812,00000000638,2017,SISU,2016,2,5,GRADUADO,2013,1,-6,Homem,Não declarada,,1997,19,16,,2016.2,2013.1
900002040,00000000639,1999,VESTIBULAR / ENEM,2013,1,,REGULAR,-1,0,-4028,Homem,Branca,,1987,26,-1988,65349,2013.1,-1
900001290,00000000640,2017,SISU,2020,2,,CANCELADO REPROVOU TODAS POR FALTAS,2019,2,-1,Homem,Parda,Somente escola privada,2001,19,18,6955,2020.2,2019.2
900000743,00000000641,2017,SISU,2018,2,5,CANCELAMENTO POR ABANDONO,2014,1,-8,Homem,Amarela,Somente escola privada,1997,21,17,5686,2018.2,2014.1
900002148,00000000642,2017,SISU,2017,2,5,REGULAR,-1,0,-4037,Homem,Parda,Somente escola pública,1994,23,-1995,7001,2017.2,-1
900000988,00000000643,2017,SISU,2020,2,5,REGULAR,-1,0,-4043,Homem,Branca,Somente escola pública,2003,17,-2004,69970,2020.2,-1
900002205,00000000644,1999,SISU,2017,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2011,2,-10,Homem,Branca,Somente escola privada,1997,20,14,6120,2017.1,2011.2
900002500,00000000645,1999,VESTIBULAR,2009,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2010,2,4,Homem,Parda,Somente escola pública,1986,23,24,6037,2009.1,2010.2
900000021,00000000646,2017,SISU,2016,2,,REGULAR,-1,0,-4035,Homem,Branca,Somente escola privada,1990,26,-1991,7206,2016.2,-1
900002135,00000000647,1999,VESTIBULAR / ENEM,2011,2,,REGULAR,-1,0,-4025,Homem,Branca,Somente escola privada,1993,18,-1994,5423,2011.2,-1
900000927,00000000648,1999,VESTIBULAR,2010,2,,GRADUADO,2019,1,18,Homem,Branca,,1990,20,29,68706,2010.2,2019.1
900000705,00000000649,2017,SISU,2017,1,,CANCELADO REPROVOU TODAS POR FALTAS,2012,2,-8,Homem,Parda,Somente escola pública,1998,19,14,73222,2017.1,2012.2
900000835,00000000650,2017,SISU,2015,1,,REGULAR,-1,0,-4032,Mulher,Parda,Somente escola privada,1997,18,-1998,48794,2015.1,-1
900000446,00000000651,2017,SISU,2020,1,,GRADUADO,2010,2,-18,Homem,Parda,Somente escola pública,2003,17,7,64799,2020.1,2010.2
900001013,00000000652,1999,VESTIBULAR / ENEM,2011,2,,CANCELAMENTO P/ SOLICITACAO ALUNO,2012,2,3,Homem,Branca,Somente escola privada,1992,19,20,5890,2011.2,2012.2
900002460,00000000653,2017,SISU,2020,2,2,CANCELAMENTO P/ SOLICITACAO ALUNO,2016,2,-7,Homem,Não declarada,,1997,23,19,6076,2020.2,2016.2
900001370,00000000654,1999,SISU,2014,2,,CANCELAMENTO POR ABANDONO,2015,1,2,Homem,Branca,Somente escola privada,1991,23,24,76302,2014.2,2015.1
900001781,00000000655,2017,SISU,2020,1,3,CANCELADO 3 REPROV MESMA DISCIPLINA,2019,1,-1,Homem,Parda,Somente escola privada,2002,18,17,5974,2020.1,2019.1
900002039,00000000656,2017,SISU,2020,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2018,1,-3,Homem,Parda,Somente escola pública,2000,20,18,6610,2020.1,2018.1
900002484,00000000657,2017,SISU,2016,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2016,2,2,Mulher,Branca,,1995,21,21,6296,2016.1,2016.2
900002632,00000000658,1999,VESTIBULAR,2010,2,,CANCELADO REPROVOU TODAS POR FALTAS,2013,1,6,Homem,Branca,Somente escola privada,1986,24,27,66454,2010.2,2013.1
900000965,00000000659,1999,VESTIBULAR,2006,1,,GRADUADO,2017,1,23,Homem,Não declarada,,1988,18,29,544,2006.1,2017.1
900000088,00000000660,1999,VESTIBULAR / ENEM,2011,2,,GRADUADO,2012,1,2,Homem,Branca,Somente escola privada,1990,21,22,69747,2011.2,2012.1
900001665,00000000661,2017,SISU,2017,1,2,CANCELADO NOVO INGRESSO MESMO CURSO,2016,2,0,Homem,Branca,,1995,22,21,69748,2017.1,2016.2
900002433,00000000662,2017,TRANSFERENCIA,2018,1,,GRADUADO,2012,1,-11,Homem,Branca,Somente escola pública,1997,21,15,5943,2018.1,2012.1
900000350,00000000663,1999,VESTIBULAR,2010,2,,REGULAR,-1,0,-4023,Homem,Não declarada,,1992,18,-1993,6197,2010.2,-1
900001060,00000000664,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Homem,Parda,Somente escola privada,1991,19,-1992,7305,2010.1,-1
900001292,00000000665,1999,VESTIBULAR / ENEM,2013,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2014,1,3,Homem,Parda,Somente escola pública,1994,19,20,5925,2013.1,2014.1
900001351,00000000666,1999,VESTIBULAR,2009,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,2,9,Homem,Branca,Somente escola pública,1990,19,23,7527,2009.2,2013.2
900000440,00000000667,1999,VESTIBULAR,2009,1,,CANCELAMENTO POR ABANDONO,2016,2,16,Homem,Parda,Somente escola privada,1991,18,25,5596,2009.1,2016.2
900002692,00000000668,2017,SISU,2018,2,,REGULAR,-1,0,-4039,Homem,Parda,Somente escola pública,1998,20,-1999,7149,2018.2,-1
900001850,00000000669,1999,VESTIBULAR,2009,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2017,2,18,Homem,Não declarada,,1984,25,33,5934,2009.1,2017.2
900001363,00000000670,2017,SISU,2020,1,,CANCELAMENTO P/ SOLICITACAO ALUNO,2017,1,-5,Homem,Branca,Somente escola pública,1998,22,19,5602,2020.1,2017.1
900002188,00000000671,2017,SISU,2021,1,,REGULAR,-1,0,-4044,Homem,Parda,Somente escola privada,2004,17,-2005,6791,2021.1,-1
900000290,00000000672,1999,VESTIBULAR / ENEM,2011,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2014,2,7,Homem,Parda,Somente escola pública,1991,20,23,6043,2011.2,2014.2
900001776,00000000673,2017,SISU,2017,2,,REGULAR,-1,0,-4037,Homem,Branca,Somente escola privada,2000,17,-2001,6438,2017.2,-1
900001784,00000000674,2017,SISU,2021,1,4,CANCELADO 3 REPROV MESMA DISCIPLINA,2014,2,-12,Mulher,Não declarada,,2004,17,10,5278,2021.1,2014.2
900001523,00000000675,1999,SISU,2015,2,5,CANCELAMENTO POR ABANDONO,2016,1,2,Homem,Branca,Somente escola privada,1995,20,21,7492,2015.2,2016.1
900002547,00000000676,1999,VESTIBULAR,2008,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2014,1,12,Mulher,Parda,Somente escola pública,1973,35,41,532,2008.2,2014.1
900000347,00000000677,1999,VESTIBULAR / ENEM,2013,2,,CANCELAMENTO POR ABANDONO,2007,2,-11,Homem,Preta,Somente escola pública,1991,22,16,6415,2013.2,2007.2
900000379,00000000678,2017,SISU,2019,1,2,REGULAR,-1,0,-4040,Homem,Parda,Somente escola privada,2002,17,-2003,71783,2019.1,-1
900002610,00000000679,2017,SISU,2016,1,3,CANCELADO NOVO INGRESSO MESMO CURSO,2012,1,-7,Homem,Não declarada,,1997,19,15,6494,2016.1,2012.1
900002449,00000000680,2017,SISU,2018,1,2,CANCELADO 3 REPROV MESMA DISCIPLINA,2013,1,-9,Homem,Branca,Somente escola privada,1999,19,14,631,2018.1,2013.1
900001490,00000000681,1999,VESTIBULAR,2010,2,,GRADUADO,2012,2,5,Homem,Branca,Somente escola privada,1990,20,22,63414,2010.2,2012.2
900000592,00000000682,2017,SISU,2020,2,3,REGULAR,-1,0,-4043,Homem,Parda,Somente escola pública,2001,19,-2002,70254,2020.2,-1
900002505,00000000683,2017,SISU,2016,2,4,CANCELAMENTO POR ABANDONO,2014,1,-4,Homem,Parda,Somente escola privada,1997,19,17,,2016.2,2014.1
900001805,00000000684,2017,SISU,2021,1,,GRADUADO,2018,2,-4,Homem,Branca,Somente escola pública,1998,23,20,5756,2021.1,2018.2
900001494,00000000685,2017,SISU,2020,1,4,CANCELADO 3 REPROV MESMA DISCIPLINA,2011,2,-16,Homem,Parda,Somente escola privada,2004,16,7,6904,2020.1,2011.2
900000698,00000000686,1999,SISU,2015,2,,CANCELADO NOVO INGRESSO OUTRO CURSO,2017,2,5,Homem,Branca,,1997,18,20,76757,2015.2,2017.2
900000423,00000000687,2017,SISU,2020,1,2,CANCELADO REPROVOU TODAS POR FALTAS,2013,2,-12,Homem,Branca,Somente escola privada,1998,22,15,68742,2020.1,2013.2
900000969,00000000688,2017,SISU,2021,1,2,GRADUADO,2019,1,-3,Mulher,Branca,Somente escola privada,2003,18,16,6578,2021.1,2019.1
900002309,00000000689,1999,VESTIBULAR / ENEM,2013,1,,CANCELAMENTO P/ SOLICITACAO ALUNO,2020,1,15,Homem,Parda,Somente escola pública,1996,17,24,5691,2013.1,2020.1
900000941,00000000690,1999,SISU,2016,1,,CANCELAMENTO P/ SOLICITACAO ALUNO,2014,2,-2,Mulher,Preta,Somente escola pública,1995,21,19,65026,2016.1,2014.2
900000059,00000000691,1999,TRANSFERENCIA,2015,2,,REGULAR,-1,0,-4033,Homem,Parda,Somente escola pública,1997,18,-1998,62649,2015.2,-1
900000837,00000000692,2017,SISU,2016,2,4,GRADUADO,2017,2,3,Homem,Não declarada,,1992,24,25,6390,2016.2,2017.2
900000004,00000000693,1999,VESTIBULAR,2007,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2014,1,15,Homem,Parda,Somente escola pública,1979,28,35,68060,2007.1,2014.1
900002762,00000000694,1999,VESTIBULAR,2008,1,,GRADUADO,2010,2,6,Homem,Branca,Somente escola pública,1987,21,23,69073,2008.1,2010.2
900000530,00000000695,2017,SISU,2017,2,2,REGULAR,-1,0,-4037,Homem,Parda,Somente escola privada,2000,17,-2001,63615,2017.2,-1
900000361,00000000696,2017,SISU,2018,1,,REGULAR,-1,0,-4038,Homem,Parda,Somente escola privada,1978,40,-1979,61868,2018.1,-1
900000037,00000000697,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Homem,Branca,Somente escola privada,1994,16,-1995,6820,2010.1,-1
900002739,00000000698,1999,VESTIBULAR,2010,2,,CANCELADO REPROVOU TODAS POR FALTAS,2017,2,15,Homem,Não declarada,,1992,18,25,6103,2010.2,2017.2
900002781,00000000699,2017,SISU,2020,1,4,REGULAR,-1,0,-4042,Homem,Parda,Somente escola pública,2002,18,-2003,5954,2020.1,-1
900000609,00000000700,1999,VESTIBULAR,2008,1,,CANCELADO REPROVOU TODAS POR FALTAS,2010,1,5,Homem,Branca,Somente escola pública,1988,20,22,590,2008.1,2010.1
900001450,00000000701,2017,SISU,2019,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2016,1,-6,Homem,Não declarada,,2001,18,15,6198,2019.2,2016.1
900000106,00000000702,1999,VESTIBULAR / ENEM,2011,2,,GRADUADO,2016,2,11,Homem,Não declarada,Somente escola privada,1992,19,24,62998,2011.2,2016.2
900000948,00000000703,2017,SISU,2016,2,,GRADUADO,2019,2,7,Mulher,Parda,Somente escola privada,1993,23,26,6207,2016.2,2019.2
900002658,00000000704,1999,VESTIBULAR / ENEM,2013,1,5,CANCELAMENTO POR ABANDONO,2010,2,-4,Homem,Parda,Somente escola pública,1997,16,13,5960,2013.1,2010.2
900000044,00000000705,1999,VESTIBULAR,2009,2,,REGULAR,-1,0,-4021,Mulher,Parda,Somente escola pública,1977,32,-1978,75148,2009.2,-1
900002436,00000000706,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO REPROVOU TODAS POR FALTAS,2011,1,-4,Homem,Preta,,1996,17,15,57639,2013.2,2011.1
900001004,00000000707,1999,VESTIBULAR / ENEM,2011,1,,CANCELADO REPROVOU TODAS POR FALTAS,2013,1,5,Homem,Não declarada,,1989,22,24,60599,2011.1,2013.1
